"","province","city","year","region","acre_total","acre_corn","acre_soy","share_corn","share_soy"
"757","Shandong","dezhou",2013,"德州市",1012.99567,392.93333,1.63333,0.387892408266661,0.00161237609238744
"758","Shandong","dezhou",2014,"德州市",1020.622333,396.4796,1.72966667,0.388468473773834,0.00169471763851752
"759","Shandong","dezhou",2015,"德州市",1024.689,399.6780133,1.31315333,0.390048115379398,0.0012815140301106
"760","Shandong","dezhou",2016,"德州市",1002.700667,394.5463667,1.28743333,0.393483698261068,0.00128396576602656
"761","Shandong","dezhou",2017,"德州市",1197.089667,527.2392997,1.34094801,0.440434258380413,0.00112017340635854
"762","Shandong","dezhou",2018,"德州市",1198.228,521.587,4.362,0.435298624301886,0.00364037562133417
"763","Shandong","dezhou",2019,"德州市",1200.261,518.6613627,5.21512533,0.432123815320168,0.00434499273907925
"764","Shandong","dezhou",2020,"德州市",1198.26205,520.2999314,4.54666667,0.434212141993481,0.00379438426678038
"765","Shandong","dezhou",2021,"德州市",1199.657,520.038,4.711,0.433488905578845,0.00392695578819613
"766","Shandong","rizhao",2007,"日照市",261.725,55.56,6.349,0.212283885757952,0.0242582863692807
"767","Shandong","rizhao",2008,"日照市",263.659,57.477,6.697,0.217997489181101,0.0254002328765565
"768","Shandong","rizhao",2009,"日照市",264.257,61.593,5.414,0.233079918412757,0.0204876313588666
"769","Shandong","rizhao",2010,"日照市",270.783,69.896,4.387,0.258125510094799,0.0162011647703142
"770","Shandong","rizhao",2011,"日照市",271.313,70.962,3.971,0.261550312738424,0.0146362319535002
"771","Shandong","rizhao",2012,"日照市",271.0305,71.4904,3.7154,0.263772527446173,0.0137084202700434
"772","Shandong","rizhao",2013,"日照市",256.416,63.22625,3.04148,0.246576851678522,0.0118615063022588
"773","Shandong","rizhao",2014,"日照市",250.979,64.57251267,3.05611733,0.257282532283578,0.0121767850298232
"774","Shandong","rizhao",2015,"日照市",244.0226667,65.64762333,2.94026667,0.269022645386901,0.0120491539157497
"775","Shandong","rizhao",2016,"日照市",233.7156667,62.63311467,3.12959733,0.267988515936317,0.0133906184989181
"776","Shandong","rizhao",2017,"日照市",227.3486933,65.81371331,3.17306719,0.289483578527346,0.0139568305581284
"777","Shandong","rizhao",2018,"日照市",219.304,64.895,2.682,0.29591343523146,0.0122295990953197
"778","Shandong","rizhao",2019,"日照市",212.544,62.11279867,3.22371268,0.29223501331489,0.0151672720942487
"779","Shandong","rizhao",2020,"日照市",209.1923609,62.82861545,3.26533333,0.300338956832338,0.0156092379088399
"780","Shandong","rizhao",2021,"日照市",210.295,63.591,3.188,0.302389500463634,0.0151596566727692
"781","Shandong","zaozhuang",2007,"枣庄市",412.657,102.622,10.7,0.248685954679068,0.0259295250050284
"782","Shandong","zaozhuang",2008,"枣庄市",406.584,105.906,10.56,0.260477539696594,0.0259724927690219
"783","Shandong","zaozhuang",2009,"枣庄市",404.466,113.361,10.483,0.280273249172984,0.025918124143933
"784","Shandong","zaozhuang",2010,"枣庄市",406.699,115.45,9.915,0.283870872561772,0.0243792091940231
"785","Shandong","zaozhuang",2011,"枣庄市",409.142,119.211,9.383,0.291368278006169,0.0229333581006105
"786","Shandong","zaozhuang",2012,"枣庄市",395.4643,114.4629,9.0154,0.289439274291004,0.0227970008923688
"787","Shandong","zaozhuang",2013,"枣庄市",385.50967,108.81364,7.02258,0.282259171345819,0.018216352393962
"788","Shandong","zaozhuang",2014,"枣庄市",383.667,107.6192,6.9454,0.280501580797932,0.0181026775823826
"789","Shandong","zaozhuang",2015,"枣庄市",377.9353333,106.2398279,6.52047088,0.281105836208408,0.0172528745144454
"790","Shandong","zaozhuang",2016,"枣庄市",370.0883333,102.6855154,5.90477302,0.277462179054321,0.0159550369160475
"791","Shandong","zaozhuang",2017,"枣庄市",403.085,127.7083903,6.26069043,0.316827444087475,0.0155319360184576
"792","Shandong","zaozhuang",2018,"枣庄市",398.034,124.649,8.285,0.3131616897049,0.020814804765422
"793","Shandong","zaozhuang",2019,"枣庄市",397.19,125.2145027,9.904398,0.315250894282333,0.0249361716055288
"794","Shandong","zaozhuang",2020,"枣庄市",396.8435548,126.3872059,9.96666667,0.318481185775327,0.025114850800646
"795","Shandong","zaozhuang",2021,"枣庄市",401.145,127.975,8.858,0.319024292961398,0.0220817908736243
"796","Shandong","taian",2007,"泰安市",620.534,172.819,12.544,0.278500452835783,0.0202148472122398
"797","Shandong","taian",2008,"泰安市",619.997,180.945,13.148,0.291848186362192,0.0212065542252624
"798","Shandong","taian",2009,"泰安市",627.973,185.49,14.083,0.295378941451304,0.0224261234161341
"799","Shandong","taian",2010,"泰安市",631.55,189.659,11.684,0.300307180745784,0.0185005146069195
"800","Shandong","taian",2011,"泰安市",636.75,194.277,11.056,0.305107184923439,0.0173631723596388
"801","Shandong","taian",2012,"泰安市",621.1557,190.9891,10.2902,0.307473794412576,0.0165662168116625
"802","Shandong","taian",2013,"泰安市",593.56422,180.10815,7.22141,0.303434984676132,0.0121661814453708
"803","Shandong","taian",2014,"泰安市",588.0436693,179.1244514,7.17193033,0.304610798060674,0.0121962546396212
"804","Shandong","taian",2015,"泰安市",579.8566,176.1640887,6.873082,0.303806300902671,0.0118530719491681
"805","Shandong","taian",2016,"泰安市",561.2712667,169.7800333,6.88057333,0.302491938164274,0.0122589089059456
"806","Shandong","taian",2017,"泰安市",529.6932667,176.4415074,11.08464764,0.333101284256895,0.0209265405789611
"807","Shandong","taian",2018,"泰安市",536.083,171.696,17.939,0.320278762803521,0.033463101795804
"808","Shandong","taian",2019,"泰安市",535.974,172.965864,21.44549533,0.322713161459324,0.0400121933713202
"809","Shandong","taian",2020,"泰安市",532.5069819,174.7736856,20.13333333,0.328209190753523,0.0378085809469835
"810","Shandong","taian",2021,"泰安市",530.183,173.492,20.396,0.327230409122888,0.0384697359213705
"811","Shandong","jinan",2007,"济南市",620.323,189.273,11.153,0.305120074541811,0.0179793430196849
"812","Shandong","jinan",2008,"济南市",605.979,197.591,10.565,0.326069055198282,0.0174345975685626
"813","Shandong","jinan",2009,"济南市",618.454,205.205,10.547,0.331803173720277,0.0170538148350564
"814","Shandong","jinan",2010,"济南市",620.935,208.467,10.222,0.335730793078181,0.0164622706080347
"815","Shandong","jinan",2011,"济南市",622.324,211.183,9.737,0.339345742732082,0.0156461907302306
"816","Shandong","jinan",2012,"济南市",606.8853,206.2023,8.3879,0.339771452694603,0.0138212278333319
"817","Shandong","jinan",2013,"济南市",591.6948,207.74473,5.9844,0.351101158908275,0.010113997959759
"818","Shandong","jinan",2014,"济南市",586.2343333,208.1008,5.91846667,0.354978867970031,0.0100957353293931
"819","Shandong","jinan",2015,"济南市",570.0936667,198.1911333,6.15793333,0.347646614717251,0.0108016168038585
"820","Shandong","jinan",2016,"济南市",554.9897667,192.2260333,6.78353333,0.346359599462503,0.0122228079453343
"821","Shandong","jinan",2017,"济南市",565.525,210.724027,6.48918198,0.372616642942399,0.0114746155872862
"822","Shandong","jinan",2018,"济南市",550.57,208.447,5.713,0.378602175926767,0.010376518880433
"823","Shandong","jinan",2019,"济南市",619.708,231.7733847,7.27255,0.374004183744602,0.0117354463715169
"824","Shandong","jinan",2020,"济南市",618.8531088,235.2923069,7.26666667,0.380207037104893,0.0117421510317539
"825","Shandong","jinan",2021,"济南市",620.432,236.414,7.108,0.381047399231503,0.0114565335121335
"826","Shandong","jining",2007,"济宁市",1038.093,183.704,21.742,0.176962950332966,0.0209441735952366
"827","Shandong","jining",2008,"济宁市",1051.644,194.946,24.088,0.185372616588884,0.0229050895550205
"828","Shandong","jining",2009,"济宁市",1061.104,211.866,20.586,0.199665631267058,0.019400548862317
"829","Shandong","jining",2010,"济宁市",1065.993,227.426,20.04,0.213346616722624,0.018799372978997
"830","Shandong","jining",2011,"济宁市",1067.031,254.195,17.776,0.238226443280467,0.0166593098044949
"831","Shandong","jining",2012,"济宁市",989.4623,270.044,14.7353,0.272919948541748,0.0148922298504956
"832","Shandong","jining",2013,"济宁市",972.4808,254.62801,14.547,0.261833457277511,0.0149586500833744
"833","Shandong","jining",2014,"济宁市",963.9213333,253.8251333,14.37793333,0.263325568727715,0.0149160858187223
"834","Shandong","jining",2015,"济宁市",941.4993333,247.447,15.52333333,0.262822278516849,0.016487885631942
"835","Shandong","jining",2016,"济宁市",918.5343333,241.5685973,15.57110133,0.262993541495745,0.0169521168294908
"836","Shandong","jining",2017,"济宁市",963.6868,282.8813143,20.30501966,0.293540717066997,0.0210701440135945
"837","Shandong","jining",2018,"济宁市",989.156,275.659,37.664,0.278681016947782,0.0380769059683205
"838","Shandong","jining",2019,"济宁市",971.365,264.2449513,45.02692733,0.272034663900799,0.0463542822008205
"839","Shandong","jining",2020,"济宁市",970.4786172,264.3312274,49.6,0.272372026250966,0.0511088025237533
"840","Shandong","jining",2021,"济宁市",966.708,268.903,46.765,0.278163623348519,0.048375517736483
"841","Shandong","zibo",2007,"淄博市",285.625,109.014,2.649,0.381668271334792,0.00927439824945295
"842","Shandong","zibo",2008,"淄博市",291.453,111.979,2.344,0.384209460873623,0.00804246310725915
"843","Shandong","zibo",2009,"淄博市",305.351,125.375,1.708,0.410593055205321,0.00559356281787189
"844","Shandong","zibo",2010,"淄博市",307.236,127.367,1.643,0.414557538830085,0.00534768061034514
"845","Shandong","zibo",2011,"淄博市",308.02,125.135,1.662,0.406256087267061,0.00539575352249854
"846","Shandong","zibo",2012,"淄博市",298.752,120.94,2.2133,0.404817373607541,0.00740848596829477
"847","Shandong","zibo",2013,"淄博市",285.138,116.74061,1.0561,0.40941793096676,0.00370382060616263
"848","Shandong","zibo",2014,"淄博市",278.5169333,114.2633333,1.4876,0.410256324260626,0.00534114742099955
"849","Shandong","zibo",2015,"淄博市",263.2666667,112.2961333,1.03346667,0.42654899956615,0.00392555078451183
"850","Shandong","zibo",2016,"淄博市",257.7883333,108.7283333,0.92646667,0.421773677296202,0.0035939045733378
"851","Shandong","zibo",2017,"淄博市",253.301,115.5683656,0.80042084,0.45624914864134,0.00315995925795792
"852","Shandong","zibo",2018,"淄博市",252.956,113.643,0.762,0.449259950347096,0.00301238159996205
"853","Shandong","zibo",2019,"淄博市",249.323,111.9679113,0.911462,0.449087774894414,0.00365574776494748
"854","Shandong","zibo",2020,"淄博市",250.5156573,113.8554985,1.32967533,0.454484560873793,0.00530775339286548
"855","Shandong","zibo",2021,"淄博市",253.506,114.108,1.673,0.450119523798253,0.00659944932269848
"856","Shandong","binzhou",2007,"滨州市",581.527,185.12,3.032,0.3183343163774,0.00521385937368342
"857","Shandong","binzhou",2008,"滨州市",591.628,193.969,2.791,0.327856355682963,0.00471749139662085
"858","Shandong","binzhou",2009,"滨州市",602.593,205.577,3.201,0.341153979551704,0.00531204312031504
"859","Shandong","binzhou",2010,"滨州市",614.137,214.276,2.895,0.348905863024048,0.00471393190770138
"860","Shandong","binzhou",2011,"滨州市",627.503,215.927,2.694,0.34410512778425,0.00429320656634311
"861","Shandong","binzhou",2012,"滨州市",618.257,210.323,2.645,0.340187009609273,0.00427815617130093
"862","Shandong","binzhou",2013,"滨州市",604.527,215.40367,2.32,0.356317699623011,0.00383771113614446
"863","Shandong","binzhou",2014,"滨州市",602.6653333,218.9395333,1.99,0.363285427587411,0.00330199845593143
"864","Shandong","binzhou",2015,"滨州市",601.5483333,220.6457333,1.43533333,0.366796350493687,0.00238606484391036
"865","Shandong","binzhou",2016,"滨州市",584.24,217.0432153,1.29308835,0.371496671402164,0.00221328281185814
"866","Shandong","binzhou",2017,"滨州市",685.4055333,319.5166482,2.53338535,0.466171678920702,0.00369618456069736
"867","Shandong","binzhou",2018,"滨州市",696.153,317.01,2.961,0.455374034156285,0.00425337533559433
"868","Shandong","binzhou",2019,"滨州市",663.295,297.2087413,3.889492,0.448079272872553,0.0058638946471781
"869","Shandong","binzhou",2020,"滨州市",661.6162055,297.3311606,8.6,0.449401266366049,0.0129984724202769
"870","Shandong","binzhou",2021,"滨州市",662.252,297.103,7.976,0.448625296714846,0.0120437537372481
"871","Shandong","weifang",2007,"潍坊市",1077.377,348.329,12.76,0.323312081100673,0.0118435793598712
"872","Shandong","weifang",2008,"潍坊市",1101.729,367.788,11.823,0.33382801033648,0.0107313141434963
"873","Shandong","weifang",2009,"潍坊市",1117.154,381.639,8.936,0.341617180800498,0.00799889719770059
"874","Shandong","weifang",2010,"潍坊市",1128.676,390.276,8.387,0.345782137655093,0.00743083045975993
"875","Shandong","weifang",2011,"潍坊市",1140.758,394.981,6.785,0.346244339290191,0.00594779962095379
"876","Shandong","weifang",2012,"潍坊市",1116.7047,383.6672,5.588,0.343570865243067,0.00500400866943606
"877","Shandong","weifang",2013,"潍坊市",1069.87433,363.18725,5.1053,0.339467206396101,0.00477186886052309
"878","Shandong","weifang",2014,"潍坊市",1057.802,366.9171297,4.71336,0.346867494767452,0.00445580552882297
"879","Shandong","weifang",2015,"潍坊市",1052.036333,361.2929413,4.26418667,0.343422494040422,0.00405326939407139
"880","Shandong","weifang",2016,"潍坊市",1019.465,345.1705333,4.2362,0.33858007219473,0.0041553167592806
"881","Shandong","weifang",2017,"潍坊市",1023.890333,356.4485528,4.02094005,0.348131573579375,0.0039271198490747
"882","Shandong","weifang",2018,"潍坊市",1009.526,343.514,4.365,0.340272563559532,0.00432381137286212
"883","Shandong","weifang",2019,"潍坊市",979.889,328.586696,5.21778667,0.33533052825371,0.00532487523586855
"884","Shandong","weifang",2020,"潍坊市",967.0478318,333.9108052,5.2,0.345288820490379,0.00537719007168555
"885","Shandong","weifang",2021,"潍坊市",981.139,338.814,4.914,0.345327216632913,0.00500846465179755
"886","Shandong","yantai",2007,"烟台市",562.991,172.036,19.08,0.305575044716523,0.0338904174311845
"887","Shandong","yantai",2008,"烟台市",563.961,177.523,17.14,0.314778858821798,0.0303921725083827
"888","Shandong","yantai",2009,"烟台市",560.039,192.886,13.068,0.344415299648774,0.0233340892330713
"889","Shandong","yantai",2010,"烟台市",557.794,198.96,11.895,0.356690821342646,0.0213250769997526
"890","Shandong","yantai",2011,"烟台市",564.263,205.596,11.659,0.364362008496038,0.0206623507123451
"891","Shandong","yantai",2012,"烟台市",548.094,199.2087,10.9022,0.36345718070258,0.0198911135681106
"892","Shandong","yantai",2013,"烟台市",511.63833,183.557,9.94507,0.358763191178425,0.019437695373605
"893","Shandong","yantai",2014,"烟台市",484.4603333,174.7910667,9.0026,0.360795414372473,0.0185827391453846
"894","Shandong","yantai",2015,"烟台市",469.0206,163.5550667,8.289,0.348716168756767,0.0176729977318693
"895","Shandong","yantai",2016,"烟台市",451.5526,157.3080667,8.1908,0.348371522387425,0.0181391935291702
"896","Shandong","yantai",2017,"烟台市",461.312665,162.1454667,8.58383526,0.35148713443625,0.0186074129571101
"897","Shandong","yantai",2018,"烟台市",450.392,157.491,8.798,0.34967539387911,0.019534094744134
"898","Shandong","yantai",2019,"烟台市",441.347,152.1329833,10.51822467,0.344701523517776,0.0238320973519702
"899","Shandong","yantai",2020,"烟台市",434.7277249,157.0119681,8.043858,0.361173118498751,0.0185032091105998
"900","Shandong","yantai",2021,"烟台市",443.852,161.426,7.83,0.36369330317313,0.0176410154736263
"901","Shandong","liaocheng",2007,"聊城市",1025.96,318.158,10.153,0.310107606534368,0.00989609731373543
"902","Shandong","liaocheng",2008,"聊城市",1025.646,330.563,9.036,0.322297361857795,0.00881005727122224
"903","Shandong","liaocheng",2009,"聊城市",1025.888,339.729,6.559,0.331156032627343,0.00639348544870395
"904","Shandong","liaocheng",2010,"聊城市",1066.819,369.31,5.773,0.346178686356355,0.00541141468234068
"905","Shandong","liaocheng",2011,"聊城市",1060.908,376.532,5.279,0.354914846527691,0.00497592628201503
"906","Shandong","liaocheng",2012,"聊城市",1022.866,373.5471,4.8705,0.365196516454746,0.00476162077926141
"907","Shandong","liaocheng",2013,"聊城市",986.62833,359.08613,3.88873,0.363952786557426,0.00394143354874069
"908","Shandong","liaocheng",2014,"聊城市",989.737,354.9785333,4.42646667,0.358659455289638,0.00447236656808829
"909","Shandong","liaocheng",2015,"聊城市",989.1373333,352.6971333,3.85026667,0.3565704391354,0.00389255014483639
"910","Shandong","liaocheng",2016,"聊城市",968.8763333,342.9471333,3.72566667,0.35396378414149,0.00384534799948137
"911","Shandong","liaocheng",2017,"聊城市",1016.402367,397.7655096,3.81333791,0.391346500671815,0.0037517995174051
"912","Shandong","liaocheng",2018,"聊城市",984.543,387.884,5.216,0.393973650719166,0.00529788947765613
"913","Shandong","liaocheng",2019,"聊城市",979.546,388.271884,6.23600133,0.396379428837441,0.0063662159102278
"914","Shandong","liaocheng",2020,"聊城市",980.9498199,390.2615032,6.26666667,0.397840435140489,0.00638836619658979
"915","Shandong","liaocheng",2021,"聊城市",990.772,392.454,6.029,0.396109296588923,0.00608515379925957
"916","Shandong","laiwu",2007,"莱芜市",91.569,28.264,0.282,0.308663412290186,0.00307964485797595
"917","Shandong","laiwu",2008,"莱芜市",92.779,28.429,0.252,0.306416322659222,0.00271613188329256
"918","Shandong","laiwu",2009,"莱芜市",90.406,29.481,0.256,0.326095613123023,0.00283167046434971
"919","Shandong","laiwu",2010,"莱芜市",91.254,29.692,0.256,0.325377517697854,0.00280535647752427
"920","Shandong","laiwu",2011,"莱芜市",90.951,29.774,0.262,0.32736308561753,0.0028806720102033
"921","Shandong","laiwu",2012,"莱芜市",87.638,28.1791,0.242,0.321539743033844,0.00276135922773226
"922","Shandong","laiwu",2013,"莱芜市",86.334,28.33,0.22667,0.328144184214794,0.00262550096138254
"923","Shandong","laiwu",2014,"莱芜市",80.53766667,28.9489,0.23066667,0.359445476842742,0.00286408434136971
"924","Shandong","laiwu",2015,"莱芜市",84.33366667,29.58133333,0.22633333,0.350765411941029,0.00268378381893021
"925","Shandong","laiwu",2016,"莱芜市",77.79932845,27.17692667,0.21066667,0.349320838771327,0.00270782118814035
"926","Shandong","laiwu",2017,"莱芜市",76.42766667,29.65467361,0.22439799,0.388009668514979,0.00293608322453317
"927","Shandong","laiwu",2018,"莱芜市",79.178,29.168,0.37,0.368385157493243,0.0046730152315037
"928","Shandong","laiwu",2019,"莱芜市",NA,NA,NA,NA,NA
"929","Shandong","laiwu",2020,"莱芜市",60.072,22.417,0.232,0.373168864029831,0.00386203222799307
"930","Shandong","laiwu",2021,"莱芜市",NA,NA,NA,NA,NA
"931","Shandong","heze",2007,"菏泽市",1471.429,224.057,29.12,0.152271703221834,0.0197902854979751
"932","Shandong","heze",2008,"菏泽市",1461.819,225.496,31.475,0.154257127592404,0.0215313934214838
"933","Shandong","heze",2009,"菏泽市",1481.214,353.214,26.675,0.23846250440517,0.0180088765026526
"934","Shandong","heze",2010,"菏泽市",1487.882,359.874,26.578,0.241869987001657,0.0178629756929649
"935","Shandong","heze",2011,"菏泽市",1493.107,365.928,25.176,0.245078216095698,0.0168614841401186
"936","Shandong","heze",2012,"菏泽市",1397.7953,371.0717,19.7933,0.265469271502058,0.0141603709784974
"937","Shandong","heze",2013,"菏泽市",1394.06967,370.77006,19.51178,0.265962360403408,0.0139962732278653
"938","Shandong","heze",2014,"菏泽市",1410.7512,371.9661324,19.04570643,0.26366529576583,0.013500400658883
"939","Shandong","heze",2015,"菏泽市",1386.846667,372.2305801,17.92173707,0.268400673958573,0.0129226521550273
"940","Shandong","heze",2016,"菏泽市",1344.141687,362.5117733,17.45380667,0.269697589774998,0.012985094383134
"941","Shandong","heze",2017,"菏泽市",1552.827,556.0873401,17.9973311,0.358112874196546,0.0115900426126027
"942","Shandong","heze",2018,"菏泽市",1547.439,546.301,20.543,0.353035563922067,0.0132754829107965
"943","Shandong","heze",2019,"菏泽市",1545.198,536.7565873,24.559578,0.347370749444408,0.0158941300726509
"944","Shandong","heze",2020,"菏泽市",1557.882034,535.2769346,25.87333333,0.343592725840498,0.0166080183000557
"945","Shandong","heze",2021,"菏泽市",1552.515,539.608,25.048,0.347570232815786,0.0161338215733825
"946","Shandong","qingdao",2007,"青岛市",727.888,213.684,17.561,0.293567142197701,0.0241259644340888
"947","Shandong","qingdao",2008,"青岛市",744.601,229.646,17.066,0.30841484231152,0.0229196576421466
"948","Shandong","qingdao",2009,"青岛市",750.05,240.768,14.851,0.321002599826678,0.0198000133324445
"949","Shandong","qingdao",2010,"青岛市",753.93,251.396,12.785,0.333447402278726,0.0169578077540355
"950","Shandong","qingdao",2011,"青岛市",756.963,258.257,11.996,0.34117519614565,0.0158475381227352
"951","Shandong","qingdao",2012,"青岛市",723.0313,244.8627,10.8857,0.338661272340492,0.0150556414362698
"952","Shandong","qingdao",2013,"青岛市",709.941,237.19072,8.20757,0.334099199792659,0.0115609184425185
"953","Shandong","qingdao",2014,"青岛市",699.5404,238.8771622,5.95317903,0.341477293091292,0.00851012897896962
"954","Shandong","qingdao",2015,"青岛市",689.502,238.4057663,5.36955364,0.345765155576053,0.00778758240005105
"955","Shandong","qingdao",2016,"青岛市",682.4341111,232.1495409,4.57149149,0.340178688497566,0.00669880273515537
"956","Shandong","qingdao",2017,"青岛市",673.2367333,242.6368754,4.06999014,0.36040350057946,0.00604540711860768
"957","Shandong","qingdao",2018,"青岛市",683.666,241.994,3.544,0.353965240336656,0.0051838178291739
"958","Shandong","qingdao",2019,"青岛市",667.3,235.390558,5.23624,0.352750723812378,0.00784690543983216
"959","Shandong","qingdao",2020,"青岛市",664.0438135,239.0970612,5.34666667,0.360062177132232,0.0080516775569659
"960","Shandong","qingdao",2021,"青岛市",667.938,240.14,4.965,0.359524386994002,0.00743332464989265
"961","Henan","sanmenxia",2007,"三门峡市",244.77,45.74,16.8,0.186869305878988,0.0686358622380194
"962","Henan","sanmenxia",2008,"三门峡市",245.35,46.17,18.65,0.188180150804972,0.0760138577542286
"963","Henan","sanmenxia",2009,"三门峡市",244.879,48.598,19.125,0.198457197228019,0.0780997962258912
"964","Henan","sanmenxia",2010,"三门峡市",244.338,49.265,18.653,0.201626435511464,0.0763409702952468
"965","Henan","sanmenxia",2011,"三门峡市",246.936,49.748,18.957,0.201461107331454,0.0767688793857518
"966","Henan","sanmenxia",2012,"三门峡市",251.871,52.751,19.651,0.209436576660274,0.0780200975896391
"967","Henan","sanmenxia",2013,"三门峡市",251.914,55.801,18.418,0.221508133728177,0.0731122525941393
"968","Henan","sanmenxia",2014,"三门峡市",233.176,55.631,17.75,0.238579442138127,0.0761227570590455
"969","Henan","sanmenxia",2015,"三门峡市",245.894,59.037,17.454,0.240091258835108,0.0709818051680806
"970","Henan","sanmenxia",2016,"三门峡市",243.492,58.996,17.045,0.2422913278465,0.0700022998702216
"971","Henan","sanmenxia",2017,"三门峡市",231.116426667076,56.68,16.94667,0.2452443593793,0.0733252510190966
"972","Henan","sanmenxia",2018,"三门峡市",254.44,58.32,16.67,0.229209243829587,0.0655164282345543
"973","Henan","sanmenxia",2019,"三门峡市",253.85122,56.85333,16.29333,0.223963193873955,0.0641845644862373
"974","Henan","sanmenxia",2020,"三门峡市",258.81,58.84174,15.66033,0.227354970828021,0.0605089834241335
"975","Henan","sanmenxia",2021,"三门峡市",260.15,60.27,14.67,0.231674034211032,0.056390543916971
"976","Henan","xinyang",2007,"信阳市",1246,33.01,19.1136,0.0264927768860353,0.0153399678972713
"977","Henan","xinyang",2008,"信阳市",1203.94,34.48,13.5,0.028639300961842,0.0112131833812316
"978","Henan","xinyang",2009,"信阳市",1225.258,30.28,14.974,0.0247131624523162,0.0122210995561751
"979","Henan","xinyang",2010,"信阳市",1226.385,30.7,14.384,0.0250329219617004,0.011728780113912
"980","Henan","xinyang",2011,"信阳市",1222.859,31.952,14.87,0.0261289322808271,0.0121600282616393
"981","Henan","xinyang",2012,"信阳市",1226.723,31.63,16.747,0.0257841419782624,0.0136518187072387
"982","Henan","xinyang",2013,"信阳市",1228.992,32.621,13.437,0.0265428904337864,0.0109333502577722
"983","Henan","xinyang",2014,"信阳市",1257.396,33.319,12.286,0.0264984141829623,0.00977098702397654
"984","Henan","xinyang",2015,"信阳市",1269.18,31.827,12.29,0.0250768212546684,0.00968341763973589
"985","Henan","xinyang",2016,"信阳市",1254.846,30.733,11.947,0.0244914515406671,0.00952069018827808
"986","Henan","xinyang",2017,"信阳市",1119.32631031701,21.86,6.09333,0.0195296043687287,0.00544374767557664
"987","Henan","xinyang",2018,"信阳市",1160.03,22.4,6.1,0.0193098454350319,0.00525848469436135
"988","Henan","xinyang",2019,"信阳市",1176.55823,20.15333,5.53267,0.0171290544625233,0.00470241919093116
"989","Henan","xinyang",2020,"信阳市",1202.04,20.4172,5.73453,0.0169854580546404,0.00477066486972147
"990","Henan","xinyang",2021,"信阳市",1187.7,15.62,3.61,0.0131514692262356,0.00303948808621706
"991","Henan","nanyang",2007,"南阳市",1891.52,248.79,59.2512,0.131529140585349,0.0313246489595669
"992","Henan","nanyang",2008,"南阳市",1836.96,254.2,60.24,0.138380803065935,0.0327933106872224
"993","Henan","nanyang",2009,"南阳市",1857.402,262.889,61.805,0.141535865687665,0.0332749722461804
"994","Henan","nanyang",2010,"南阳市",1855.567,267.913,62.459,0.144383360988851,0.0336603313165194
"995","Henan","nanyang",2011,"南阳市",1862.566,286.018,61.331,0.153561269775138,0.0329282291204714
"996","Henan","nanyang",2012,"南阳市",1863.121,300.189,62.649,0.161121580401917,0.0336258353590561
"997","Henan","nanyang",2013,"南阳市",1865.535,317.823,60.172,0.170365605576952,0.0322545543235587
"998","Henan","nanyang",2014,"南阳市",1879.969,351.398,55.389,0.186916911927803,0.0294627198639978
"999","Henan","nanyang",2015,"南阳市",1889.822,366.677,53.292,0.19402726817658,0.0281994812209827
"1000","Henan","nanyang",2016,"南阳市",1904.619,368.207,52.366,0.19332317907151,0.0274942127533118
"1001","Henan","nanyang",2017,"南阳市",1934.85259811822,416.28,49.94667,0.215148172219869,0.0258141989981958
"1002","Henan","nanyang",2018,"南阳市",2011.98,459.14,44.3,0.228203063648744,0.0220181115120429
"1003","Henan","nanyang",2019,"南阳市",2010.39304,449.35033,40.29333,0.223513671734558,0.0200425136768281
"1004","Henan","nanyang",2020,"南阳市",2020.56,454.60676,32.03584,0.224990477887318,0.0158549313061725
"1005","Henan","nanyang",2021,"南阳市",2024.2,467.86,27.25,0.231133287224583,0.0134621084873036
"1006","Henan","zhoukou",2007,"周口市",1697.68,310.86,101.8848,0.183108713067245,0.0600141369398238
"1007","Henan","zhoukou",2008,"周口市",1686.03,315.4,110.51,0.187066659549356,0.0655445039530732
"1008","Henan","zhoukou",2009,"周口市",1698.832,325.121,110.034,0.191379135782702,0.0647703834163708
"1009","Henan","zhoukou",2010,"周口市",1698.899,330.5,111.013,0.194537756511717,0.0653440846100916
"1010","Henan","zhoukou",2011,"周口市",1710.972,353.899,107.583,0.20684090680619,0.0628782937418029
"1011","Henan","zhoukou",2012,"周口市",1711.099,368.055,108.484,0.21509860037321,0.0634001890013377
"1012","Henan","zhoukou",2013,"周口市",1719.834,396.999,99.129,0.230835650417424,0.057638702339877
"1013","Henan","zhoukou",2014,"周口市",1734.823,414.231,100.898,0.238774215006372,0.0581604002252679
"1014","Henan","zhoukou",2015,"周口市",1738.687,419.575,102.561,0.241317154841556,0.0589876153672283
"1015","Henan","zhoukou",2016,"周口市",1727.26,427.546,97.792,0.24752845547283,0.0566168382293343
"1016","Henan","zhoukou",2017,"周口市",1811.79741025947,501.78667,98.56667,0.276955175649654,0.0544026994640003
"1017","Henan","zhoukou",2018,"周口市",1857.25,509.24,106.37,0.274190335172971,0.0572728496432898
"1018","Henan","zhoukou",2019,"周口市",1833.82984,496.1406,105.31893,0.270548874916334,0.0574311354863764
"1019","Henan","zhoukou",2020,"周口市",1842.62,529.05189,86.47499,0.287119368073721,0.0469304522907599
"1020","Henan","zhoukou",2021,"周口市",1843.81,542.82,73.65,0.294401266941822,0.0399444628242606
